generation,min_cost,mean_cost,best_cost,simulation_time
213,13.46,15.8704,11.760000000000002,11.760000000000002
214,14.68,16.175199999999997,11.760000000000002,11.760000000000002
215,14.32,16.290399999999998,11.760000000000002,11.760000000000002
216,14.16,16.1584,11.760000000000002,11.760000000000002
217,14.32,16.358399999999996,11.760000000000002,11.760000000000002
218,14.94,16.056,11.760000000000002,11.760000000000002
219,14.399999999999999,16.4496,11.760000000000002,11.760000000000002
220,14.36,16.0648,11.760000000000002,11.760000000000002
221,14.379999999999999,15.900799999999998,11.760000000000002,11.760000000000002
222,15.04,15.668,11.760000000000002,11.760000000000002
223,13.38,16.0248,11.760000000000002,11.760000000000002
224,14.54,16.0576,11.760000000000002,11.760000000000002
225,14.379999999999999,16.2992,11.760000000000002,11.760000000000002
226,14.64,16.0552,11.760000000000002,11.760000000000002
227,14.84,16.019199999999998,11.760000000000002,11.760000000000002
228,13.860000000000001,15.475999999999999,11.760000000000002,11.760000000000002
229,14.44,16.0144,11.760000000000002,11.760000000000002
230,14.44,15.4032,11.760000000000002,11.760000000000002
231,13.740000000000002,16.0824,11.760000000000002,11.760000000000002
232,14.66,16.5048,11.760000000000002,11.760000000000002
233,14.6,15.956800000000001,11.760000000000002,11.760000000000002
234,14.3,16.416800000000002,11.760000000000002,11.760000000000002
235,14.379999999999999,15.679200000000002,11.760000000000002,11.760000000000002
236,13.479999999999999,15.930399999999997,11.760000000000002,11.760000000000002
237,14.44,16.4768,11.760000000000002,11.760000000000002
238,14.8,16.182399999999998,11.760000000000002,11.760000000000002
239,14.78,16.2832,11.760000000000002,11.760000000000002
240,14.399999999999999,15.9528,11.760000000000002,11.760000000000002
241,15.0,16.1144,11.760000000000002,11.760000000000002
242,14.100000000000001,16.014400000000002,11.760000000000002,11.760000000000002
243,14.48,15.4968,11.760000000000002,11.760000000000002
244,14.7,16.176,11.760000000000002,11.760000000000002
245,12.74,16.4008,11.760000000000002,11.760000000000002
246,14.399999999999999,16.1032,11.760000000000002,11.760000000000002
247,13.120000000000001,16.144000000000002,11.760000000000002,11.760000000000002
248,14.239999999999998,15.6952,11.760000000000002,11.760000000000002
249,13.52,16.171999999999997,11.760000000000002,11.760000000000002
250,14.0,16.4728,11.760000000000002,11.760000000000002
251,13.399999999999999,15.7536,11.760000000000002,11.760000000000002
252,14.52,16.236800000000002,11.760000000000002,11.760000000000002
253,15.0,15.6368,11.760000000000002,11.760000000000002
254,15.1,15.5496,11.760000000000002,11.760000000000002
255,15.16,15.811999999999998,11.760000000000002,11.760000000000002
256,15.08,15.606399999999999,11.760000000000002,11.760000000000002
257,14.7,15.4768,11.760000000000002,11.760000000000002
258,14.220000000000002,15.620000000000003,11.760000000000002,11.760000000000002
259,14.340000000000002,15.474400000000001,11.760000000000002,11.760000000000002
260,13.66,15.564799999999998,11.760000000000002,11.760000000000002
261,13.239999999999998,15.8904,11.760000000000002,11.760000000000002
262,14.36,16.3488,11.760000000000002,11.760000000000002
263,14.459999999999999,15.646400000000002,11.760000000000002,11.760000000000002
264,15.120000000000001,16.1504,11.760000000000002,11.760000000000002
265,15.1,15.507200000000001,11.760000000000002,11.760000000000002
266,14.7,15.4664,11.760000000000002,11.760000000000002
267,15.04,15.395999999999999,11.760000000000002,11.760000000000002
268,15.06,15.7632,11.760000000000002,11.760000000000002
269,13.38,16.000799999999998,11.760000000000002,11.760000000000002
270,13.959999999999999,15.5456,11.760000000000002,11.760000000000002
271,15.06,15.5624,11.760000000000002,11.760000000000002
272,13.599999999999998,16.04,11.760000000000002,11.760000000000002
273,13.06,16.097600000000003,11.760000000000002,11.760000000000002
274,14.68,16.1872,11.760000000000002,11.760000000000002
275,14.459999999999999,15.919999999999998,11.760000000000002,11.760000000000002
276,14.220000000000002,15.492,11.760000000000002,11.760000000000002
277,14.42,15.472000000000001,11.760000000000002,11.760000000000002
278,14.32,16.1464,11.760000000000002,11.760000000000002
279,14.68,15.5912,11.760000000000002,11.760000000000002
280,14.44,15.682399999999998,11.760000000000002,11.760000000000002
281,15.02,15.7288,11.760000000000002,11.760000000000002
282,14.48,15.607999999999999,11.760000000000002,11.760000000000002
283,14.42,15.802400000000002,11.760000000000002,11.760000000000002
284,14.42,15.732000000000001,11.760000000000002,11.760000000000002
285,14.239999999999998,15.720799999999999,11.760000000000002,11.760000000000002
286,14.9,15.489600000000001,11.760000000000002,11.760000000000002
287,14.379999999999999,15.7344,11.760000000000002,11.760000000000002
288,14.54,15.628,11.760000000000002,11.760000000000002
289,14.44,15.9248,11.760000000000002,11.760000000000002
290,14.559999999999999,15.824000000000002,11.760000000000002,11.760000000000002
291,14.0,15.634400000000001,11.760000000000002,11.760000000000002
292,14.36,16.1032,11.760000000000002,11.760000000000002
293,14.5,16.2056,11.760000000000002,11.760000000000002
294,14.2,15.873600000000001,11.760000000000002,11.760000000000002
295,14.459999999999999,15.671199999999999,11.760000000000002,11.760000000000002
296,14.340000000000002,16.053600000000003,11.760000000000002,11.760000000000002
297,14.379999999999999,15.992,11.760000000000002,11.760000000000002
298,14.340000000000002,15.6504,11.760000000000002,11.760000000000002
299,14.340000000000002,15.868799999999998,11.760000000000002,11.760000000000002
300,14.180000000000001,15.746400000000001,11.760000000000002,11.760000000000002
301,14.379999999999999,15.395199999999999,11.760000000000002,11.760000000000002
302,14.459999999999999,15.927999999999999,11.760000000000002,11.760000000000002
303,14.66,15.712,11.760000000000002,11.760000000000002
304,13.919999999999998,15.506400000000001,11.760000000000002,11.760000000000002
305,14.42,15.848799999999999,11.760000000000002,11.760000000000002
306,14.28,15.5656,11.760000000000002,11.760000000000002
307,12.7,15.360000000000003,11.760000000000002,11.760000000000002
308,14.340000000000002,16.1424,11.760000000000002,11.760000000000002
309,13.120000000000001,15.498400000000002,11.760000000000002,11.760000000000002
310,11.94,15.850399999999997,11.760000000000002,11.760000000000002
311,14.3,16.375999999999998,11.760000000000002,11.760000000000002
312,13.98,15.8848,11.760000000000002,11.760000000000002
313,14.48,15.7544,11.760000000000002,11.760000000000002
314,14.42,15.782400000000003,11.760000000000002,11.760000000000002
315,14.6,15.773599999999998,11.760000000000002,11.760000000000002
316,14.92,15.519200000000001,11.760000000000002,11.760000000000002
317,14.180000000000001,15.281600000000001,11.760000000000002,11.760000000000002
318,14.12,16.031999999999996,11.760000000000002,11.760000000000002
319,13.559999999999999,15.598400000000002,11.760000000000002,11.760000000000002
